Class,Patterns,cg-na,cg-npm
io.questdb.griffin.engine.functions.math.Atan2DoubleFunctionFactory,Factory Method,5,7
io.questdb.griffin.engine.functions.math.Atan2DoubleFunctionFactory,Decorator,5,7
io.questdb.griffin.engine.functions.bool.InSymbolFunctionFactory,State,8,10
io.questdb.griffin.engine.functions.bool.InSymbolFunctionFactory,Factory Method,8,10
io.questdb.griffin.engine.functions.bool.InSymbolFunctionFactory,Decorator,8,10
io.questdb.griffin.engine.functions.groupby.LastSymbolGroupByFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.groupby.LastSymbolGroupByFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.cast.CastDateToStrFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.cast.CastDateToStrFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.str.RPadStrFunctionFactory,State,9,10
io.questdb.griffin.engine.functions.str.RPadStrFunctionFactory,Factory Method,9,10
io.questdb.griffin.engine.functions.str.RPadStrFunctionFactory,Decorator,9,10
io.questdb.griffin.engine.functions.groupby.KSumDoubleGroupByFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.groupby.KSumDoubleGroupByFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.rnd.RndDateFunctionFactory,(Object)Adapter,3,9
io.questdb.griffin.engine.functions.rnd.RndDateFunctionFactory,Factory Method,3,9
io.questdb.griffin.engine.functions.rnd.RndDateFunctionFactory,Decorator,3,9
io.questdb.griffin.engine.functions.eq.EqSymCharFunctionFactory,State,2,11
io.questdb.griffin.engine.functions.eq.EqSymCharFunctionFactory,Factory Method,2,11
io.questdb.griffin.engine.functions.eq.EqSymCharFunctionFactory,Decorator,2,11
io.questdb.griffin.engine.functions.cast.VarcharCastHelperFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.cast.VarcharCastHelperFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.cast.CastStrToDateFunctionFactory,State,1,7
io.questdb.griffin.engine.functions.cast.CastStrToDateFunctionFactory,Factory Method,1,7
io.questdb.griffin.engine.functions.cast.CastStrToDateFunctionFactory,Decorator,1,7
io.questdb.griffin.engine.functions.math.NegLongFunctionFactory,State,1,8
io.questdb.griffin.engine.functions.math.NegLongFunctionFactory,Factory Method,1,8
io.questdb.griffin.engine.functions.math.NegLongFunctionFactory,Decorator,1,8
io.questdb.griffin.engine.functions.groupby.FirstGeoHashGroupByFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.groupby.FirstGeoHashGroupByFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.cast.CastLongToStrFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.cast.CastLongToStrFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.table.ReaderPoolFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.table.ReaderPoolFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.groupby.CountDistinctSymbolGroupByFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.groupby.CountDistinctSymbolGroupByFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.str.ReplaceStrFunctionFactory,State,9,8
io.questdb.griffin.engine.functions.str.ReplaceStrFunctionFactory,Factory Method,9,8
io.questdb.griffin.engine.functions.str.ReplaceStrFunctionFactory,Decorator,9,8
io.questdb.griffin.engine.functions.date.NowFunctionFactory,State,5,16
io.questdb.griffin.engine.functions.date.NowFunctionFactory,(Object)Adapter,5,16
io.questdb.griffin.engine.functions.date.NowFunctionFactory,Factory Method,5,16
io.questdb.griffin.engine.functions.date.NowFunctionFactory,Decorator,5,16
io.questdb.griffin.engine.functions.cast.CastStrToIntFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.cast.CastStrToIntFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.rnd.RndIntFunctionFactory,(Object)Adapter,4,9
io.questdb.griffin.engine.functions.rnd.RndIntFunctionFactory,Factory Method,4,9
io.questdb.griffin.engine.functions.rnd.RndIntFunctionFactory,Decorator,4,9
io.questdb.griffin.engine.functions.regex.MatchCharFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.regex.MatchCharFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.groupby.MaxIntGroupByFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.groupby.MaxIntGroupByFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.cast.CastByteToBooleanFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.cast.CastByteToBooleanFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.math.RoundDownDoubleFunctionFactory,State,6,13
io.questdb.griffin.engine.functions.math.RoundDownDoubleFunctionFactory,Factory Method,6,13
io.questdb.griffin.engine.functions.math.RoundDownDoubleFunctionFactory,Decorator,6,13
io.questdb.griffin.engine.functions.str.LTrimFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.str.LTrimFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.rnd.RndDoubleCCFunctionFactory,(Object)Adapter,2,9
io.questdb.griffin.engine.functions.rnd.RndDoubleCCFunctionFactory,Factory Method,2,9
io.questdb.griffin.engine.functions.rnd.RndDoubleCCFunctionFactory,Decorator,2,9
io.questdb.griffin.engine.functions.eq.EqLong128FunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.eq.EqLong128FunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.cast.CastSymbolToCharFunctionFactory,State,1,7
io.questdb.griffin.engine.functions.cast.CastSymbolToCharFunctionFactory,Factory Method,1,7
io.questdb.griffin.engine.functions.cast.CastSymbolToCharFunctionFactory,Decorator,1,7
io.questdb.griffin.engine.functions.cast.CastDateToByteFunctionFactory,State,1,7
io.questdb.griffin.engine.functions.cast.CastDateToByteFunctionFactory,Factory Method,1,7
io.questdb.griffin.engine.functions.cast.CastDateToByteFunctionFactory,Decorator,1,7
io.questdb.griffin.engine.functions.groupby.MaxTimestampGroupByFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.groupby.MaxTimestampGroupByFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.math.NegDoubleFunctionFactory,State,1,8
io.questdb.griffin.engine.functions.math.NegDoubleFunctionFactory,Factory Method,1,8
io.questdb.griffin.engine.functions.math.NegDoubleFunctionFactory,Decorator,1,8
io.questdb.griffin.engine.functions.rnd.RndLongFunctionFactory,(Object)Adapter,4,9
io.questdb.griffin.engine.functions.rnd.RndLongFunctionFactory,Factory Method,4,9
io.questdb.griffin.engine.functions.rnd.RndLongFunctionFactory,Decorator,4,9
io.questdb.griffin.engine.functions.cast.CastBooleanToSymbolFunctionFactory,State,2,21
io.questdb.griffin.engine.functions.cast.CastBooleanToSymbolFunctionFactory,Factory Method,2,21
io.questdb.griffin.engine.functions.cast.CastBooleanToSymbolFunctionFactory,Decorator,2,21
io.questdb.griffin.engine.functions.math.SinDoubleFunctionFactory,State,4,8
io.questdb.griffin.engine.functions.math.SinDoubleFunctionFactory,Factory Method,4,8
io.questdb.griffin.engine.functions.math.SinDoubleFunctionFactory,Decorator,4,8
io.questdb.griffin.engine.functions.bool.InUuidFunctionFactory,State,2,8
io.questdb.griffin.engine.functions.bool.InUuidFunctionFactory,Factory Method,2,8
io.questdb.griffin.engine.functions.bool.InUuidFunctionFactory,Decorator,2,8
io.questdb.griffin.engine.functions.groupby.LastByteGroupByFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.groupby.LastByteGroupByFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.math.DivLongFunctionFactory,State,2,9
io.questdb.griffin.engine.functions.math.DivLongFunctionFactory,Factory Method,2,9
io.questdb.griffin.engine.functions.math.DivLongFunctionFactory,Decorator,2,9
io.questdb.griffin.engine.functions.groupby.FirstFloatGroupByFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.groupby.FirstFloatGroupByFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.groupby.MinBooleanGroupByFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.groupby.MinBooleanGroupByFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.cast.CastByteToTimestampFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.cast.CastByteToTimestampFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.cast.CastStrToGeoHashFunctionFactory,State,3,15
io.questdb.griffin.engine.functions.cast.CastStrToGeoHashFunctionFactory,Factory Method,3,15
io.questdb.griffin.engine.functions.cast.CastStrToGeoHashFunctionFactory,Decorator,3,15
io.questdb.griffin.engine.functions.str.ToLowercaseFunctionFactory,State,3,10
io.questdb.griffin.engine.functions.str.ToLowercaseFunctionFactory,Factory Method,3,10
io.questdb.griffin.engine.functions.str.ToLowercaseFunctionFactory,Decorator,3,10
io.questdb.griffin.engine.functions.date.YearFunctionFactory,State,1,8
io.questdb.griffin.engine.functions.date.YearFunctionFactory,Factory Method,1,8
io.questdb.griffin.engine.functions.date.YearFunctionFactory,Decorator,1,8
io.questdb.griffin.engine.functions.catalogue.TypeOfFunctionFactory,State,10,8
io.questdb.griffin.engine.functions.catalogue.TypeOfFunctionFactory,(Object)Adapter,10,8
io.questdb.griffin.engine.functions.catalogue.TypeOfFunctionFactory,Factory Method,10,8
io.questdb.griffin.engine.functions.catalogue.TypeOfFunctionFactory,Decorator,10,8
io.questdb.griffin.engine.functions.math.AcosDoubleFunctionFactory,State,4,8
io.questdb.griffin.engine.functions.math.AcosDoubleFunctionFactory,Factory Method,4,8
io.questdb.griffin.engine.functions.math.AcosDoubleFunctionFactory,Decorator,4,8
io.questdb.griffin.engine.functions.catalogue.PgGetPartKeyDefFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.catalogue.PgGetPartKeyDefFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.groupby.MinDoubleGroupByFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.groupby.MinDoubleGroupByFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.cast.CastDoubleToByteFunctionFactory,State,1,7
io.questdb.griffin.engine.functions.cast.CastDoubleToByteFunctionFactory,Factory Method,1,7
io.questdb.griffin.engine.functions.cast.CastDoubleToByteFunctionFactory,Decorator,1,7
io.questdb.griffin.engine.functions.conditional.NullIfStrFunctionFactory,State,2,9
io.questdb.griffin.engine.functions.conditional.NullIfStrFunctionFactory,Factory Method,2,9
io.questdb.griffin.engine.functions.conditional.NullIfStrFunctionFactory,Decorator,2,9
io.questdb.griffin.engine.functions.cast.CastByteToShortFunctionFactory,State,1,7
io.questdb.griffin.engine.functions.cast.CastByteToShortFunctionFactory,Factory Method,1,7
io.questdb.griffin.engine.functions.cast.CastByteToShortFunctionFactory,Decorator,1,7
io.questdb.griffin.engine.functions.cast.CastFloatToShortFunctionFactory,State,1,7
io.questdb.griffin.engine.functions.cast.CastFloatToShortFunctionFactory,Factory Method,1,7
io.questdb.griffin.engine.functions.cast.CastFloatToShortFunctionFactory,Decorator,1,7
io.questdb.griffin.engine.functions.cast.CastDateToBooleanFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.cast.CastDateToBooleanFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.math.RoundHalfEvenDoubleFunctionFactory,State,12,13
io.questdb.griffin.engine.functions.math.RoundHalfEvenDoubleFunctionFactory,Factory Method,12,13
io.questdb.griffin.engine.functions.math.RoundHalfEvenDoubleFunctionFactory,Decorator,12,13
io.questdb.griffin.engine.functions.str.LengthStrFunctionFactory,State,1,8
io.questdb.griffin.engine.functions.str.LengthStrFunctionFactory,Factory Method,1,8
io.questdb.griffin.engine.functions.str.LengthStrFunctionFactory,Decorator,1,8
io.questdb.griffin.engine.functions.cast.CastBooleanToDoubleFunctionFactory,State,1,7
io.questdb.griffin.engine.functions.cast.CastBooleanToDoubleFunctionFactory,Factory Method,1,7
io.questdb.griffin.engine.functions.cast.CastBooleanToDoubleFunctionFactory,Decorator,1,7
io.questdb.griffin.engine.functions.math.NegFloatFunctionFactory,State,1,9
io.questdb.griffin.engine.functions.math.NegFloatFunctionFactory,Factory Method,1,9
io.questdb.griffin.engine.functions.math.NegFloatFunctionFactory,Decorator,1,9
io.questdb.griffin.engine.functions.rnd.RndLogFunctionFactory,Factory Method,3,6
io.questdb.griffin.engine.functions.rnd.RndLogFunctionFactory,Decorator,3,6
io.questdb.griffin.engine.functions.cast.CastStrToUuidFunctionFactory,State,1,8
io.questdb.griffin.engine.functions.cast.CastStrToUuidFunctionFactory,Factory Method,1,8
io.questdb.griffin.engine.functions.cast.CastStrToUuidFunctionFactory,Decorator,1,8
io.questdb.griffin.engine.functions.rnd.RndShortCCFunctionFactory,(Object)Adapter,3,9
io.questdb.griffin.engine.functions.rnd.RndShortCCFunctionFactory,Factory Method,3,9
io.questdb.griffin.engine.functions.rnd.RndShortCCFunctionFactory,Decorator,3,9
io.questdb.griffin.engine.functions.math.MulLongFunctionFactory,State,2,9
io.questdb.griffin.engine.functions.math.MulLongFunctionFactory,Factory Method,2,9
io.questdb.griffin.engine.functions.math.MulLongFunctionFactory,Decorator,2,9
io.questdb.griffin.engine.functions.math.BitwiseNotIntFunctionFactory,State,1,8
io.questdb.griffin.engine.functions.math.BitwiseNotIntFunctionFactory,Factory Method,1,8
io.questdb.griffin.engine.functions.math.BitwiseNotIntFunctionFactory,Decorator,1,8
io.questdb.griffin.engine.functions.cast.CastShortToBooleanFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.cast.CastShortToBooleanFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.eq.EqByteFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.eq.EqByteFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.cast.CastStrToBooleanFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.cast.CastStrToBooleanFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.catalogue.CurrentUserFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.catalogue.CurrentUserFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.table.TableColumnsFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.table.TableColumnsFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.date.SecondOfMinuteFunctionFactory,State,1,8
io.questdb.griffin.engine.functions.date.SecondOfMinuteFunctionFactory,Factory Method,1,8
io.questdb.griffin.engine.functions.date.SecondOfMinuteFunctionFactory,Decorator,1,8
io.questdb.griffin.engine.functions.rnd.RndSymbolFunctionFactory,(Object)Adapter,8,23
io.questdb.griffin.engine.functions.rnd.RndSymbolFunctionFactory,Factory Method,8,23
io.questdb.griffin.engine.functions.rnd.RndSymbolFunctionFactory,Decorator,8,23
io.questdb.griffin.engine.functions.math.RadiansDoubleFunctionFactory,State,4,8
io.questdb.griffin.engine.functions.math.RadiansDoubleFunctionFactory,Factory Method,4,8
io.questdb.griffin.engine.functions.math.RadiansDoubleFunctionFactory,Decorator,4,8
io.questdb.griffin.engine.functions.groupby.CountGeoHashGroupByFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.groupby.CountGeoHashGroupByFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.cast.CastLong256ToLongFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.cast.CastLong256ToLongFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.test.TestDataUnavailableFunctionFactory,State,10,11
io.questdb.griffin.engine.functions.test.TestDataUnavailableFunctionFactory,Factory Method,10,11
io.questdb.griffin.engine.functions.test.TestDataUnavailableFunctionFactory,Decorator,10,11
io.questdb.griffin.engine.functions.cast.CastDoubleToLongFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.cast.CastDoubleToLongFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.cast.CastLongToCharFunctionFactory,State,1,7
io.questdb.griffin.engine.functions.cast.CastLongToCharFunctionFactory,Factory Method,1,7
io.questdb.griffin.engine.functions.cast.CastLongToCharFunctionFactory,Decorator,1,7
io.questdb.griffin.engine.functions.math.AddFloatFunctionFactory,State,2,9
io.questdb.griffin.engine.functions.math.AddFloatFunctionFactory,Factory Method,2,9
io.questdb.griffin.engine.functions.math.AddFloatFunctionFactory,Decorator,2,9
io.questdb.griffin.engine.functions.groupby.FirstCharGroupByFunctionFactory,Factory Method,0,9
io.questdb.griffin.engine.functions.groupby.FirstCharGroupByFunctionFactory,Decorator,0,9
io.questdb.griffin.engine.functions.cast.CastSymbolToIntFunctionFactory,Factory Method,0,6
io.questdb.griffin.engine.functions.cast.CastSymbolToIntFunctionFactory,Decorator,0,6
io.questdb.griffin.engine.functions.groupby.FirstIntGroupByFunctionFactory,Factory Method,0,9
